Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Pseudomonas reactans,AF127590,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2487,--
Pseudomonas reactans,AF127581,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3328,--
Pseudomonas reactans,AF127582,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4269,--
Pseudomonas reactans,AF127581,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21527,--
Pseudomonas sp.,AY239616,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2888,--
Pseudomonas sp.,AY239616,69,33,18,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23493,--
Pseudomonas stutzeri,AJ251901,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_69,--
Pseudomonas stutzeri,AJ390582,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_201,--
Pseudomonas stutzeri,AJ635313,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_209,--
Pseudomonas stutzeri,AJ251908,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_418,--
Pseudomonas stutzeri,AJ251909,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_631,--
Pseudomonas stutzeri,AJ251910,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_843,--
Pseudomonas stutzeri,AJ251900,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_846,--
Pseudomonas stutzeri,AJ635312,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1063,--
Pseudomonas stutzeri,AJ390583,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1070,--
Pseudomonas stutzeri,AJ390588,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1372,--
Pseudomonas stutzeri,AJ635309,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1387,--
Pseudomonas stutzeri,AJ251902,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1462,--
Pseudomonas stutzeri,AJ390581,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1593,--
Pseudomonas stutzeri,AJ635310,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1605,--
Pseudomonas stutzeri,AJ251903,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1798,--
Pseudomonas stutzeri,AJ635311,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1855,--
Pseudomonas stutzeri,AJ390590,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1866,--
Pseudomonas stutzeri,AJ635308,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2225,--
Pseudomonas stutzeri,AJ390589,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2241,--
Pseudomonas stutzeri,AJ390585,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2582,--
Pseudomonas stutzeri,AJ251906,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2861,--
Pseudomonas stutzeri,AJ390584,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2895,--
Pseudomonas stutzeri,AJ635305,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2911,--
Pseudomonas stutzeri,DQ864980,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3046,--
Pseudomonas stutzeri,AJ251907,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3119,--
Pseudomonas stutzeri,AJ635307,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3567,--
Pseudomonas stutzeri,AJ390586,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3580,--
Pseudomonas stutzeri,AJ251905,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3583,--
Pseudomonas stutzeri,AJ390587,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4382,--
Pseudomonas stutzeri,AJ635306,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4393,--
Pseudomonas stutzeri,AJ251904,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4482,--
Pseudomonas stutzeri,AJ251904,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20689,--
Pseudomonas stutzeri,AJ390583,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20791,--
Pseudomonas stutzeri,AJ390581,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21154,--
Pseudomonas stutzeri,AJ251906,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21174,--
Pseudomonas stutzeri,AJ390585,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21248,--
Pseudomonas stutzeri,U65012,81,37,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21309,--
Pseudomonas stutzeri,AJ251902,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21378,--
Pseudomonas stutzeri,AJ635306,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21673,--
Pseudomonas stutzeri,AJ251900,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21741,--
Pseudomonas stutzeri,AJ390587,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21799,--
Pseudomonas stutzeri,DQ864980,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21911,--
Pseudomonas stutzeri,AJ251907,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22018,--
Pseudomonas stutzeri,AJ390582,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22155,--
Pseudomonas stutzeri,AJ251905,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22293,--
Pseudomonas stutzeri,AJ635307,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22449,--
Pseudomonas stutzeri,AJ390586,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22628,--
Pseudomonas stutzeri,AJ251901,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22647,--
Pseudomonas stutzeri,AJ251903,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22731,--
Pseudomonas stutzeri,AJ390584,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22814,--
Pseudomonas stutzeri,AJ635305,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22917,--
Pseudomonas stutzeri,AJ635309,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22985,--
Pseudomonas stutzeri,AJ390588,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23162,--
Pseudomonas stutzeri,AJ635310,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23165,--
Pseudomonas stutzeri,AJ635312,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23402,--
Pseudomonas stutzeri,AJ251910,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23596,--
Pseudomonas stutzeri,AJ251909,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23774,--
Pseudomonas stutzeri,AJ635313,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24171,--
Pseudomonas stutzeri,AJ390590,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24560,--
Pseudomonas stutzeri,AJ635308,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24565,--
Pseudomonas stutzeri,AJ635311,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24693,--
Pseudomonas stutzeri,AJ390589,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24696,--
Pseudomonas stutzeri,AJ251908,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25259,--
Pseudomonas syringae,AY582358,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_91,--
Pseudomonas syringae,AY582359,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_953,--
Pseudomonas syringae,AY582360,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2628,--
Pseudomonas syringae,AY582361,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2873,--
Pseudomonas syringae,AY582362,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4419,--
Pseudomonas syringae,AY582361,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23048,--
Pseudomonas syringae,AY582358,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24002,--
Pseudomonas syringae,AY582362,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24448,--
Pseudomonas syringae,AY582360,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24494,--
Pseudomonas syringae,AY582359,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25002,--
Pseudomonas syringae,D86357,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_599,--
Pseudomonas syringae,D86357,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24222,--
Pseudomonas syringae,D86379,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_453,--
Pseudomonas syringae,D86378,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_717,--
Pseudomonas syringae,D86377,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2630,--
Pseudomonas syringae,D86379,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21029,--
Pseudomonas syringae,D86378,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21887,--
Pseudomonas syringae,D86377,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25133,--
Pseudomonas syringae,AJ870974,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26799,--
Pseudomonas syringae,AJ277026,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26875,--
Pseudomonas syringae,AJ277024,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26998,--
Pseudomonas syringae,AJ870974,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30378,--
Pseudomonas syringae,AJ277025,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31070,--
Pseudomonas syringae,AJ277024,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31309,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2034,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2094,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2247,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2656,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2858,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4228,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4327,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5533,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5597,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5819,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7549,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7577,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8107,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8149,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_12716,--
Pseudomonas syringae,CP000058,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16540,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16893,--
Pseudomonas syringae,CP000058,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17138,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17144,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18018,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19354,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21320,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21654,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21725,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24200,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25030,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25988,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26870,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27456,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27907,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28399,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29676,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29942,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30403,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30710,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30902,--
Pseudomonas syringae,CP000058,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31630,--
Pseudomonas syringae,CP000058,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32099,--
Pseudomonas syringae,CP000058,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33370,--
Pseudomonas syringae,U40717,72,30,21,No,0,tRNA,0,(()()()),(()()(())),--,No,CRW,--,CRW_tRNA_N_3415,--
Pseudomonas syringae,U40717,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23122,--
Pseudomonas syringae,U85643,81,37,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28888,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_44,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_279,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_607,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1845,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4006,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4323,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4537,--
Pseudomonas syringae,CP000075,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5594,--
Pseudomonas syringae,CP000075,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5839,--
Pseudomonas syringae,CP000075,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5991,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7378,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7588,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8410,--
Pseudomonas syringae,CP000075,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8614,--
