Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28825,--
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28850,--
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28872,--
Leuconostoc mesenteroides,CP000414,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29044,--
Leuconostoc mesenteroides,CP000414,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29165,--
Leuconostoc mesenteroides,CP000414,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29288,--
Leuconostoc mesenteroides,CP000414,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29857,--
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30409,--
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30576,--
Leuconostoc mesenteroides,CP000414,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31919,--
Leuconostoc mesenteroides,CP000414,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32129,--
Leuconostoc mesenteroides,CP000414,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32301,--
Leuconostoc mesenteroides,CP000414,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33185,--
Leucophyllum candidum,DQ365819,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28397,--
Leucophyllum frutescens,DQ365816,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27294,--
Leucophyllum laevigatum,DQ365820,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27280,--
Leucophyllum pringlei,DQ365817,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27423,--
Leucophyllum pruinosum,DQ365818,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28253,--
Leucosidea sericea,AY634728,39,27,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8768,--
Leucosidea sericea,AJ512222,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14219,--
Librevillea klainei,AF427561,25,19,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19191,--
Lilium candidum,AJ430416,46,26,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10814,--
Lilium candidum,AJ431692,34,26,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19988,--
Limnothrix redekei,AJ580007,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_672,--
Limnothrix sp.,AJ580008,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2818,--
Limnothrix sp.,AJ580008,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23077,--
Linanthus filiformis,AY997970,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10092,--
Linanthus filiformis,AF208174,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12091,--
Linanthus maculatus,AY997971,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_8754,--
Lindbergia brachyptera,AY683571,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15381,--
Lindenbergia sp.,AJ430924,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12809,--
Lindenbergia sp.,AJ429689,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28755,--
Lindigia debilis,AY306778,53,33,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8860,--
Lindigia debilis,AF397803,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11306,--
Lindleya mespiloides,DQ863220,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16044,--
Linnaea borealis,AJ430983,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8877,--
Linnaea borealis,AJ429740,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28573,--
Linospadix monostachya,AJ404908,46,38,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10414,--
Lipochaeta integrifolia,AY216331,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_1964,--
Lipochaeta integrifolia,AY216199,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12964,--
Liriodendron chinense,AB021046,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20521,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_203,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3510,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4929,--
Liriodendron tulipifera,DQ899947,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5520,--
Liriodendron tulipifera,AY727456,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7460,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8252,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_12455,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17300,--
Liriodendron tulipifera,AY727518,23,17,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_17907,--
Liriodendron tulipifera,DQ899947,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17978,--
Liriodendron tulipifera,AY727485,70,26,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18829,--
Liriodendron tulipifera,AB021047,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20179,--
Liriodendron tulipifera,DQ899947,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20433,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21978,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25434,--
Liriodendron tulipifera,AY727070,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_27116,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28283,--
Liriodendron tulipifera,DQ899947,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28884,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30024,--
Liriodendron tulipifera,DQ899947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30213,--
Liriodendron tulipifera,DQ899947,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31236,--
Liriodendron tulipifera,DQ899947,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31984,--
Liriodendron tulipifera,DQ899947,74,30,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33529,--
Lissocarpa guianensis,AJ429645,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28017,--
Listeria grayi,U57918,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_416,--
Listeria grayi,U57918,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23410,--
Listeria innocua,AL596173,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1708,--
Listeria innocua,AL596164,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2031,--
Listeria innocua,AL596170,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2320,--
Listeria innocua,U57915,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3309,--
Listeria innocua,AL596172,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4473,--
Listeria innocua,AL596172,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4792,--
Listeria innocua,AL596170,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5367,--
Listeria innocua,AL596166,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6437,--
Listeria innocua,AL596172,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6528,--
Listeria innocua,AL596171,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6925,--
Listeria innocua,AL596166,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7753,--
Listeria innocua,AL596172,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7873,--
Listeria innocua,AL596170,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8388,--
Listeria innocua,AL596170,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_11271,--
Listeria innocua,AL596172,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_11865,--
Listeria innocua,AL596172,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16320,--
Listeria innocua,AL596170,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16992,--
Listeria innocua,AL596164,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17738,--
Listeria innocua,AL596166,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17877,--
Listeria innocua,AL596170,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18756,--
Listeria innocua,AL596170,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19040,--
Listeria innocua,AL596172,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19115,--
Listeria innocua,AL596173,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21005,--
Listeria innocua,AL596170,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21643,--
Listeria innocua,AL596172,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23796,--
Listeria innocua,U57915,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24742,--
Listeria innocua,AL596163,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25413,--
Listeria innocua,AL596171,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25581,--
Listeria innocua,AL596164,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26570,--
Listeria innocua,AL596170,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27035,--
Listeria innocua,AL596172,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28150,--
Listeria innocua,AL596170,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28341,--
Listeria innocua,AL596170,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28488,--
Listeria innocua,AL596173,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29215,--
Listeria innocua,AL596170,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29461,--
Listeria innocua,AJ249398,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29815,--
Listeria innocua,AL596172,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29835,--
Listeria innocua,AL596164,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31296,--
Listeria innocua,AL596170,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31390,--
Listeria innocua,AL596172,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32052,--
Listeria innocua,AL596171,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32228,--
Listeria innocua,AL596172,74,30,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33178,--
Listeria ivanovii,U57913,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_385,--
Listeria ivanovii,U57913,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25184,--
Listeria ivanovii,Y07639,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29701,--
Listeria monocytogenes,S83265,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_196,--
Listeria monocytogenes,AF514303,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_263,--
Listeria monocytogenes,U57912,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_819,--
Listeria monocytogenes,AF514302,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1049,--
Listeria monocytogenes,AF514308,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2245,--
Listeria monocytogenes,AL591983,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2409,--
Listeria monocytogenes,AF514304,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2636,--
Listeria monocytogenes,AF514305,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2891,--
Listeria monocytogenes,AL591983,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2899,--
Listeria monocytogenes,AF514307,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3503,--
Listeria monocytogenes,AL591980,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3678,--
Listeria monocytogenes,AF514306,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4417,--
Listeria monocytogenes,AL591974,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4457,--
Listeria monocytogenes,U44061,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4557,--
Listeria monocytogenes,AL591983,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4708,--
Listeria monocytogenes,AL591977,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5483,--
Listeria monocytogenes,AL591980,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5661,--
Listeria monocytogenes,AL591983,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6192,--
Listeria monocytogenes,AL591982,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6751,--
Listeria monocytogenes,AL591980,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7118,--
Listeria monocytogenes,AL591977,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7612,--
Listeria monocytogenes,AL591983,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8477,--
Listeria monocytogenes,AL591983,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9323,--
Listeria monocytogenes,AL591980,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9356,--
Listeria monocytogenes,AL591974,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16314,--
Listeria monocytogenes,AL591980,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16352,--
Listeria monocytogenes,AL591977,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17130,--
Listeria monocytogenes,AL591983,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17558,--
Listeria monocytogenes,AL591980,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18247,--
Listeria monocytogenes,AL591980,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19499,--
Listeria monocytogenes,AL591983,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19512,--
Listeria monocytogenes,S83265,64,38,13,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_tRNA_N_21125,--
Listeria monocytogenes,AF514307,71,33,19,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21249,--
Listeria monocytogenes,U57912,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21318,--
Listeria monocytogenes,AF514305,68,36,16,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21801,--
Listeria monocytogenes,U44061,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22002,--
Listeria monocytogenes,AF514302,44,30,7,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_22091,--
Listeria monocytogenes,AF514304,43,29,7,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_22633,--
