Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Ochrobactrum intermedium,AJ867343,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_383,--
Ochrobactrum intermedium,AJ867342,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_675,--
Ochrobactrum intermedium,AJ867339,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_906,--
Ochrobactrum intermedium,AJ867340,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1146,--
Ochrobactrum intermedium,AJ867322,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1194,--
Ochrobactrum intermedium,AJ867348,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1764,--
Ochrobactrum intermedium,AJ867341,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1991,--
Ochrobactrum intermedium,AJ867323,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2124,--
Ochrobactrum intermedium,AJ867344,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2448,--
Ochrobactrum intermedium,AJ867345,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3362,--
Ochrobactrum intermedium,AJ867337,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3374,--
Ochrobactrum intermedium,AJ242583,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3471,--
Ochrobactrum intermedium,AJ867325,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3908,--
Ochrobactrum intermedium,AJ867347,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3985,--
Ochrobactrum intermedium,AJ867324,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4200,--
Ochrobactrum intermedium,AJ867346,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4234,--
Ochrobactrum intermedium,AJ242582,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4306,--
Ochrobactrum intermedium,AJ242583,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20701,--
Ochrobactrum intermedium,AJ867348,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21096,--
Ochrobactrum intermedium,AJ242582,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22217,--
Ochrobactrum intermedium,AJ867337,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22432,--
Ochrobactrum intermedium,AJ867339,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23003,--
Ochrobactrum intermedium,AJ867341,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23086,--
Ochrobactrum intermedium,AJ867322,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23373,--
Ochrobactrum intermedium,AJ867343,76,34,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23489,--
Ochrobactrum intermedium,AJ867347,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23580,--
Ochrobactrum intermedium,AJ867324,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23871,--
Ochrobactrum intermedium,AJ867345,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24090,--
Ochrobactrum intermedium,AJ867323,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24151,--
Ochrobactrum intermedium,AJ867342,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24411,--
Ochrobactrum intermedium,AJ867340,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24458,--
Ochrobactrum intermedium,AJ867338,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24584,--
Ochrobactrum intermedium,AJ867325,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24871,--
Ochrobactrum intermedium,AJ867344,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24952,--
Ochrobactrum intermedium,AJ867346,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25149,--
Ochrobactrum sp.,AJ550273,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2752,--
Ochrobactrum sp.,AJ550273,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24091,--
Ochrobactrum tritici,AJ867328,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_101,--
Ochrobactrum tritici,AJ867331,76,32,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_307,--
Ochrobactrum tritici,AJ867330,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_564,--
Ochrobactrum tritici,AJ867329,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_911,--
Ochrobactrum tritici,AJ867332,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1187,--
Ochrobactrum tritici,AJ867333,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2130,--
Ochrobactrum tritici,AJ867336,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2548,--
Ochrobactrum tritici,AJ867327,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3368,--
Ochrobactrum tritici,AJ867335,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3903,--
Ochrobactrum tritici,AJ867334,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4202,--
Ochrobactrum tritici,AJ867332,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20896,--
Ochrobactrum tritici,AJ867330,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20957,--
Ochrobactrum tritici,AJ867329,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21141,--
Ochrobactrum tritici,AJ867334,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21477,--
Ochrobactrum tritici,AJ867336,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21657,--
Ochrobactrum tritici,AJ867331,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21957,--
Ochrobactrum tritici,AJ867328,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22070,--
Ochrobactrum tritici,AJ867333,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22351,--
Ochrobactrum tritici,AJ867335,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22938,--
Ochrobactrum tritici,AJ867327,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25219,--
Ochrosphaera neapolitana,X99077,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1690,--
Ochrosphaera neapolitana,X99077,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22544,--
Ocimum basilicum,DQ001744,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_702,--
Ocimum basilicum,DQ001744,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21476,--
Octomeles sumatrana,AY968389,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8941,--
Oddoniodendron normandii,AF427586,17,11,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19588,--
Odonellia hirtiflora,AY101111,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14387,--
Odontella sinensis,Z67753,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2183,--
Odontella sinensis,Z67753,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3391,--
Odontella sinensis,Z67753,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6606,--
Odontella sinensis,Z67753,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8678,--
Odontella sinensis,Z67753,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16756,--
Odontella sinensis,Z67753,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18414,--
Odontella sinensis,Z67753,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20002,--
Odontella sinensis,Z67753,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21559,--
Odontella sinensis,Z67753,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24940,--
Odontella sinensis,Z67753,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26232,--
Odontella sinensis,Z67753,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28630,--
Odontella sinensis,Z67753,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29172,--
Odontella sinensis,Z67753,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31049,--
Odontella sinensis,Z67753,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31499,--
Odontella sinensis,Z67753,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31737,--
Odontella sinensis,Z67753,73,29,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32979,--
Odontolejeunea lunulata,AY251182,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14691,--
Odontorrhynchus variabilis,AJ544481,56,36,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10309,--
Odontoschisma sp.,AY463579,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14383,--
Oedipodium griffithianum,AY312909,32,24,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19218,--
Oemleria cerasiformis,AF348551,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10532,--
Oenanthe aquatica,DQ168946,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32366,--
Oenanthe banatica,DQ168955,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31999,--
Oenanthe crocata,DQ168954,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31711,--
Oenanthe crocata,DQ168953,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32132,--
Oenanthe divaricata,DQ168952,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31922,--
Oenanthe fistulosa,DQ168949,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31802,--
Oenanthe fistulosa,DQ168948,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32229,--
Oenanthe foucaudii,DQ168944,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32323,--
Oenanthe lachenalii,DQ168945,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32675,--
Oenanthe millefolia,DQ168943,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32806,--
Oenanthe peucedanifolia,DQ168956,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31703,--
Oenanthe pimpinelloides,DQ168950,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31849,--
Oenanthe pimpinelloides,DQ168951,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32255,--
Oenanthe sarmentosa,DQ168947,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32539,--
Oenanthe silaifolia,DQ168957,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32110,--
Oenanthe silaifolia,DQ168958,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32745,--
Oenococcus oeni,U09484,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3719,--
Oenococcus oeni,AJ629111,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7771,--
Oenococcus oeni,AJ629112,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26757,--
Oenococcus oeni,CP000411,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1402,--
Oenococcus oeni,CP000411,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3107,--
Oenococcus oeni,CP000411,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3970,--
Oenococcus oeni,CP000411,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4871,--
Oenococcus oeni,CP000411,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6052,--
Oenococcus oeni,CP000411,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7320,--
Oenococcus oeni,CP000411,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8075,--
Oenococcus oeni,CP000411,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16907,--
Oenococcus oeni,CP000411,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17120,--
Oenococcus oeni,CP000411,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17380,--
Oenococcus oeni,CP000411,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21293,--
Oenococcus oeni,CP000411,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25531,--
Oenococcus oeni,CP000411,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26033,--
Oenococcus oeni,CP000411,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27410,--
Oenococcus oeni,CP000411,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28747,--
Oenococcus oeni,CP000411,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29687,--
Oenococcus oeni,CP000411,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29700,--
Oenococcus oeni,CP000411,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30511,--
Oenococcus oeni,CP000411,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30955,--
