Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Delta proteobacterium,AY933638,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23329,--
Delta proteobacterium,AY933640,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23356,--
Delta proteobacterium,AY934014,77,37,20,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23365,--
Delta proteobacterium,AY933664,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23436,--
Delta proteobacterium,AY933659,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23527,--
Delta proteobacterium,AY933660,75,33,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23609,--
Delta proteobacterium,AY933679,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23718,--
Delta proteobacterium,AY933684,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23730,--
Delta proteobacterium,AY933644,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23854,--
Delta proteobacterium,AY933646,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23902,--
Delta proteobacterium,AY933686,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23947,--
Delta proteobacterium,AY933662,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24137,--
Delta proteobacterium,AY933641,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24204,--
Delta proteobacterium,AY933681,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24239,--
Delta proteobacterium,AY933639,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24267,--
Delta proteobacterium,AY933658,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24306,--
Delta proteobacterium,AY933665,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24439,--
Delta proteobacterium,AY933667,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24504,--
Delta proteobacterium,AY933643,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24730,--
Delta proteobacterium,AY933687,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24806,--
Delta proteobacterium,AY933647,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24829,--
Delta proteobacterium,AY933663,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24917,--
Delta proteobacterium,AY933661,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25101,--
Delta proteobacterium,AY933645,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25187,--
Delta proteobacterium,AY933678,73,33,20,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25295,--
Delta proteobacterium,AY933685,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25305,--
Delta proteobacterium,AJ937768,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31137,--
Dendrocyathophorum decolyi,AY306730,53,33,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15847,--
Dendroligotrichum dendroides,AY312940,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11694,--
Dendroligotrichum dendroides,AY312898,26,20,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20023,--
Dendromastigophora flagellifera,AY463555,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13338,--
Dendropanax sessiliflorus,EF152183,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15420,--
Dendrosenecio kilimanjari,AY952923,16,16,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13554,--
Dendroseris berteroana,DQ840435,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26129,--
Dendroseris berteroana,DQ508015,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26329,--
Dendroseris litoralis,DQ840434,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_25787,--
Dendroseris litoralis,DQ508014,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26854,--
Dendroseris micrantha,DQ508018,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_25675,--
Dendroseris micrantha,DQ508017,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26470,--
Dendroseris micrantha,DQ840438,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26733,--
Dendroseris pinnata,DQ840436,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_25582,--
Dendroseris pruinata,DQ840437,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26227,--
Dendroseris pruinata,DQ508016,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26837,--
Deschampsia cespitosa,AY237914,17,17,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13609,--
Deschampsia sukatschewii,AY237911,25,19,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11496,--
Desfontainia spinosa,AJ430950,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9757,--
Desfontainia spinosa,AJ429709,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27196,--
Desmanthodium fruticosum,AY216293,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_478,--
Desmanthodium fruticosum,AY216160,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13743,--
Desmanthus bicornutus,AF524960,41,33,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19794,--
Desmocladus castaneus,AF148731,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10177,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_99,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3146,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3467,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3626,--
Desulfitobacterium hafniense,AP008230,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5066,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5443,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6113,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7777,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_10950,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16422,--
Desulfitobacterium hafniense,AP008230,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17618,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18499,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18861,--
Desulfitobacterium hafniense,AP008230,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23495,--
Desulfitobacterium hafniense,AP008230,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26115,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28005,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29442,--
Desulfitobacterium hafniense,AP008230,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31232,--
Desulfitobacterium hafniense,AP008230,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31255,--
Desulfitobacterium hafniense,AP008230,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31808,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_404,--
Desulfotalea psychrophila,CR522870,73,31,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3065,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3566,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5663,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6151,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6211,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6220,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6341,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6366,--
Desulfotalea psychrophila,CR522870,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7814,--
Desulfotalea psychrophila,CR522870,72,30,21,No,0,tRNA,0,(()()()),((()()())),--,No,CRW,--,CRW_tRNA_N_7884,--
Desulfotalea psychrophila,CR522870,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8012,--
Desulfotalea psychrophila,CR522870,72,30,21,No,0,tRNA,0,(()()()),((()()())),--,No,CRW,--,CRW_tRNA_N_8469,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_14241,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_15964,--
Desulfotalea psychrophila,CR522870,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16779,--
Desulfotalea psychrophila,CR522870,73,31,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16905,--
Desulfotalea psychrophila,CR522870,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17153,--
Desulfotalea psychrophila,CR522870,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19788,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20308,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22555,--
Desulfotalea psychrophila,CR522870,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25235,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26900,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27167,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27954,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28308,--
Desulfotalea psychrophila,CR522870,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28658,--
Desulfotalea psychrophila,CR522870,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28818,--
Desulfotalea psychrophila,CR522870,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30071,--
Desulfotalea psychrophila,CR522870,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30843,--
Desulfotalea psychrophila,CR522870,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31188,--
Desulfotalea psychrophila,CR522870,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31925,--
Desulfotalea psychrophila,CR522870,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32275,--
Desulfotalea psychrophila,CR522870,74,32,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32944,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_671,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2143,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2215,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2354,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4373,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4555,--
Desulfovibrio desulfuricans,CP000112,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4933,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5336,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6624,--
Desulfovibrio desulfuricans,CP000112,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6891,--
Desulfovibrio desulfuricans,CP000112,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6950,--
Desulfovibrio desulfuricans,CP000112,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8119,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_13212,--
Desulfovibrio desulfuricans,CP000112,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16411,--
Desulfovibrio desulfuricans,CP000112,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16452,--
Desulfovibrio desulfuricans,CP000112,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16706,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17196,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17215,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19380,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21452,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24297,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24499,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_24977,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25775,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26579,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26972,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27554,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28476,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28604,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29853,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29928,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30486,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30723,--
Desulfovibrio desulfuricans,CP000112,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31427,--
Desulfovibrio desulfuricans,CP000112,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32088,--
Desulfovibrio desulfuricans,CP000112,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32288,--
Desulfovibrio desulfuricans,CP000112,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33384,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_394,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_798,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_838,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1142,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1796,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2156,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4396,--
Desulfovibrio vulgaris,CP000527,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4725,--
Desulfovibrio vulgaris,CP000527,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6349,--
Desulfovibrio vulgaris,CP000527,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6677,--
Desulfovibrio vulgaris,CP000527,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7036,--
Desulfovibrio vulgaris,CP000527,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7758,--
Desulfovibrio vulgaris,CP000527,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8484,--
Desulfovibrio vulgaris,CP000527,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_12640,--
Desulfovibrio vulgaris,CP000527,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16498,--
Desulfovibrio vulgaris,CP000527,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16716,--
Desulfovibrio vulgaris,CP000527,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17017,--
