Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database, Description, Benchmark ID, Reference
Bacillus subtilis, 6tnn,116,58,58, No,0, 5S,0, (()()), (((((((())))))((())))), --, Yes, PDB, https://www.rcsb.org/structure/6tnn, PDB_5S_B_590, --
Bacillus subtilis, 8buu,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8buu, PDB_5S_B_691, --
Bacillus subtilis, 6ha1,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/6ha1, PDB_5S_B_871, --
Bacillus subtilis, 6ha8,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/6ha8, PDB_5S_B_872, --
Bacillus subtilis, 6htq,112,60,52, No,0, 5S,0, (()()), ((((((())))))(())), --, Yes, PDB, https://www.rcsb.org/structure/6htq, PDB_5S_B_881, --
Bacillus subtilis, 9bs0,111,55,56, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/9bs0, PDB_5S_B_994, --
Bacillus subtilis, 9bss,112,62,50, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/9bss, PDB_5S_B_995, --
Bacillus subtilis, 7o5b,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7o5b, PDB_5S_B_1081, --
Bacillus subtilis, 7ope,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7ope, PDB_5S_B_1098, --
Bacillus subtilis, 7qgu,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qgu, PDB_5S_B_1168, --
Bacillus subtilis, 7qh4,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qh4, PDB_5S_B_1169, --
Bacillus subtilis, 7qv1,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qv1, PDB_5S_B_1173, --
Bacillus subtilis, 7qv2,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qv2, PDB_5S_B_1174, --
Bacillus subtilis, 7qv3,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qv3, PDB_5S_B_1175, --
Bacillus subtilis, 5njt,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/5njt, PDB_5S_B_1349, --
Bacillus subtilis, 3j3v,119,53,66, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/3j3v, PDB_5S_B_1369, --
Bacillus subtilis, 3j9w,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/3j9w, PDB_5S_B_1384, --
Bacillus subtilis, 7aqd,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7aqd, PDB_5S_B_1493, --
Bacillus subtilis, 7aqc,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7aqc, PDB_5S_B_1494, --
Bacillus subtilis, 7as9,112,50,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7as9, PDB_5S_B_1495, --
Borreliella burgdorferi, 8fn2,112,54,58, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/8fn2, PDB_5S_B_257, --
Caenorhabditis elegans, 9bh5,119,47,72, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/9bh5, PDB_5S_E_993, --
Caenorhabditis elegans, 9cai,119,47,72, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/9cai, PDB_5S_E_998, --
Candida albicans, 8oeq,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8oeq, PDB_5S_E_327, --
Candida albicans, 8ogj,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8ogj, PDB_5S_E_328, --
Candida albicans, 8oh6,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8oh6, PDB_5S_E_329, --
Candida albicans, 8oi5,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8oi5, PDB_5S_E_331, --
Candida albicans, 8oj3,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8oj3, PDB_5S_E_333, --
Candida albicans, 8q5i,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8q5i, PDB_5S_E_375, --
Candida albicans, 8c3a,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8c3a, PDB_5S_E_692, --
Candida albicans, 8cq7,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8cq7, PDB_5S_E_715, --
Candida albicans, 8cqw,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8cqw, PDB_5S_E_716, --
Candida albicans, 8cre,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/8cre, PDB_5S_E_717, --
Candida albicans, 7pzy,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7pzy, PDB_5S_E_1156, --
Candida albicans, 7q08,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7q08, PDB_5S_E_1157, --
Candida albicans, 7q0f,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7q0f, PDB_5S_E_1158, --
Candida albicans, 7q0r,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7q0r, PDB_5S_E_1159, --
Candida albicans, 7q0p,121,47,74, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7q0p, PDB_5S_E_1160, --
Chaetomium thermophilum, 7old,119,47,72, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7old, PDB_5S_E_1095, --
Chaetomium thermophilum, 7olc,119,63,56, No,0, 5S,0, (()()), (((((((())))))((())))), --, Yes, PDB, https://www.rcsb.org/structure/7olc, PDB_5S_E_1096, --
Chaetomium thermophilum, 7ozs,119,47,72, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7ozs, PDB_5S_E_1108, --
Cutibacterium acnes, 8crx,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/8crx, PDB_5S_B_718, --
Cutibacterium acnes, 8cvm,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/8cvm, PDB_5S_B_721, --
Cutibacterium acnes , 9c4g,120,50,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/9c4g, PDB_5S_B_997, --
Danio rerio, 7oya,120,50,70, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/7oya, PDB_5S_E_1104, --
Danio rerio, 7oyb,120,46,74, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/7oyb, PDB_5S_E_1105, --
Deinococcus radiodurans, 4wfn,122,64,58, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4wfn, PDB_5S_B_205, --
Deinococcus radiodurans, 1nkw,118,58,60, No,0, 5S,0, (()()), (((((())))(((()))))), --, Yes, PDB, https://www.rcsb.org/structure/1nkw, PDB_5S_B_235, --
Deinococcus radiodurans, 1nwx,118,58,60, No,0, 5S,0, (()()), (((((())))(((()))))), --, Yes, PDB, https://www.rcsb.org/structure/1nwx, PDB_5S_B_236, --
Deinococcus radiodurans, 4io9,122,58,64, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4io9, PDB_5S_B_753, --
Deinococcus radiodurans, 4ioa,122,52,70, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4ioa, PDB_5S_B_754, --
Deinococcus radiodurans, 4ioc,122,56,66, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4ioc, PDB_5S_B_755, --
Deinococcus radiodurans, 1sm1,118,60,58, No,0, 5S,0, (()()), (((((())))((())))), --, Yes, PDB, https://www.rcsb.org/structure/1sm1, PDB_5S_B_768, --
Deinococcus radiodurans, 1xbp,118,56,62, No,0, 5S,0, (()()), (((((())))(((()))))), --, Yes, PDB, https://www.rcsb.org/structure/1xbp, PDB_5S_B_788, --
Deinococcus radiodurans, 1y69,118,54,64, No,0, 5S,0, (()()), ((((())))((()))), --, Yes, PDB, https://www.rcsb.org/structure/1y69, PDB_5S_B_789, --
Deinococcus radiodurans, 5dm7,122,60,62, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/5dm7, PDB_5S_B_822, --
Deinococcus radiodurans, 5dm6,122,54,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/5dm6, PDB_5S_B_823, --
Deinococcus radiodurans, 3pio,120,62,58, No,0, 5S,0, (()()), (((((())))(((()))))), --, Yes, PDB, https://www.rcsb.org/structure/3pio, PDB_5S_B_1019, --
Deinococcus radiodurans, 3pip,120,64,56, No,0, 5S,0, (()()), (((((())))(((()))))), --, Yes, PDB, https://www.rcsb.org/structure/3pip, PDB_5S_B_1020, --
Deinococcus radiodurans, 2zjq,122,56,66, No,0, 5S,0, (()()), ((((())))((()))), --, Yes, PDB, https://www.rcsb.org/structure/2zjq, PDB_5S_B_1235, --
Deinococcus radiodurans, 2zjp,122,56,66, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/2zjp, PDB_5S_B_1236, --
Deinococcus radiodurans, 2zjr,122,56,66, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/2zjr, PDB_5S_B_1237, --
Deinococcus radiodurans, 5jvh,120,58,62, No,0, 5S,0, (()()), (((((((()))))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/5jvh, PDB_5S_B_1303, --
Deinococcus radiodurans, 5jvg,120,54,66, No,0, 5S,0, (()()), ((((((())))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/5jvg, PDB_5S_B_1304, --
Deinococcus radiodurans, 3cf5,122,58,64, No,0, 5S,0, (()()), ((((())))((()))), --, Yes, PDB, https://www.rcsb.org/structure/3cf5, PDB_5S_B_1357, --
Deinococcus radiodurans, 3dll,122,54,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/3dll, PDB_5S_B_1362, --
Deinococcus radiodurans, 3fwo,118,56,62, No,0, 5S,0, (()()), ((((())))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/3fwo, PDB_5S_B_1363, --
Deinococcus radiodurans, 3jq4,118,52,66, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/3jq4, PDB_5S_B_1401, --
Drosophila melanogaster, 4v6w,120,52,68, No,0, 5S,0, (()()), (((((()))))((((()))))), --, Yes, PDB, https://www.rcsb.org/structure/4v6w, PDB_5S_E_111, --
Drosophila melanogaster, 6xu6,120,54,66, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/6xu6, PDB_5S_E_1450, --
Drosophila melanogaster, 6xu8,120,60,60, No,0, 5S,0, (()()), ((((())))((((()))))), --, Yes, PDB, https://www.rcsb.org/structure/6xu8, PDB_5S_E_1451, --
Drosophila melanogaster, 6xu7,120,60,60, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/6xu7, PDB_5S_E_1452, --
Encephalitozoon cuniculi, 7qep,119,49,70, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7qep, PDB_5S_E_1163, --
Enterococcus faecalis, 6o8w,116,60,56, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/6o8w, PDB_5S_B_486, --
Enterococcus faecalis, 6o8y,115,59,56, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/6o8y, PDB_5S_B_487, --
Enterococcus faecalis, 6o8x,115,59,56, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/6o8x, PDB_5S_B_488, --
Enterococcus faecalis, 6o8z,116,56,60, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/6o8z, PDB_5S_B_489, --
Enterococcus faecalis, 6w6p,116,58,58, No,0, 5S,0, (()()), ((((((()))))((())))), --, Yes, PDB, https://www.rcsb.org/structure/6w6p, PDB_5S_B_614, --
Enterococcus faecalis, 7nhk,114,48,66, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/7nhk, PDB_5S_B_1064, --
Enterococcus faecalis, 7p7q,114,46,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7p7q, PDB_5S_B_1112, --
Enterococcus faecalis, 7p7r,114,46,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7p7r, PDB_5S_B_1113, --
Enterococcus faecalis, 7p7s,114,46,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7p7s, PDB_5S_B_1114, --
Enterococcus faecalis, 7p7t,114,46,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7p7t, PDB_5S_B_1115, --
Enterococcus faecalis, 7p7u,114,46,68, No,0, 5S,0, (()()), (((((()))))((()))), --, Yes, PDB, https://www.rcsb.org/structure/7p7u, PDB_5S_B_1116, --
Enterococcus faecalis, 6wu9,116,58,58, No,0, 5S,0, (()()), ((((((()))))((())))), --, Yes, PDB, https://www.rcsb.org/structure/6wu9, PDB_5S_B_1430, --
Escherichia coli, 4u1u,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u1u, PDB_5S_B_7, --
Escherichia coli, 4u1v,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u1v, PDB_5S_B_8, --
Escherichia coli, 4u20,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u20, PDB_5S_B_9, --
Escherichia coli, 4u24,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u24, PDB_5S_B_10, --
Escherichia coli, 4u25,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u25, PDB_5S_B_11, --
Escherichia coli, 4u26,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u26, PDB_5S_B_12, --
Escherichia coli, 4u27,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4u27, PDB_5S_B_13, --
Escherichia coli, 4uy8,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4uy8, PDB_5S_B_34, --
Escherichia coli, 4v49,118,58,60, No,0, 5S,0, (()()), ((((())))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4v49, PDB_5S_B_37, --
Escherichia coli, 4v4a,118,58,60, No,0, 5S,0, (()()), ((((())))((()))), --, Yes, PDB, https://www.rcsb.org/structure/4v4a, PDB_5S_B_40, --
Escherichia coli, 4v4g,118,64,54, No,0, 5S,0, (()()), (((((()))))(((())))), --, Yes, PDB, https://www.rcsb.org/structure/4v4g, PDB_5S_B_41, --
Escherichia coli, 4v4h,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v4h, PDB_5S_B_42, --
Escherichia coli, 4v4q,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v4q, PDB_5S_B_47, --
Escherichia coli, 4v4v,108,62,46, No,0, 5S,0, (()()), ((((((())))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v4v, PDB_5S_B_51, --
Escherichia coli, 4v4w,108,66,42, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v4w, PDB_5S_B_52, --
Escherichia coli, 4v53,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v53, PDB_5S_B_56, --
Escherichia coli, 4v52,117,49,68, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v52, PDB_5S_B_58, --
Escherichia coli, 4v50,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v50, PDB_5S_B_59, --
Escherichia coli, 4v54,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v54, PDB_5S_B_60, --
Escherichia coli, 4v55,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v55, PDB_5S_B_61, --
Escherichia coli, 4v57,117,49,68, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v57, PDB_5S_B_63, --
Escherichia coli, 4v56,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v56, PDB_5S_B_64, --
Escherichia coli, 4v5b,117,59,58, No,0, 5S,0, (()()), ((((())))()), --, Yes, PDB, https://www.rcsb.org/structure/4v5b, PDB_5S_B_65, --
Escherichia coli, 4v5h,115,49,66, No,0, 5S,0, (()()), (((((((()))))(())))), --, Yes, PDB, https://www.rcsb.org/structure/4v5h, PDB_5S_B_71, --
Escherichia coli, 4v5y,117,49,68, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v5y, PDB_5S_B_82, --
Escherichia coli, 4v64,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v64, PDB_5S_B_85, --
Escherichia coli, 4v66,117,55,62, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v66, PDB_5S_B_87, --
Escherichia coli, 4v65,117,55,62, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v65, PDB_5S_B_90, --
Escherichia coli, 4v6c,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6c, PDB_5S_B_91, --
Escherichia coli, 4v6c,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6c, PDB_5S_B_92, --
Escherichia coli, 4v6e,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6e, PDB_5S_B_93, --
Escherichia coli, 4v6e,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6e, PDB_5S_B_94, --
Escherichia coli, 4v69,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v69, PDB_5S_B_95, --
Escherichia coli, 4v6d,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6d, PDB_5S_B_96, --
Escherichia coli, 4v6d,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6d, PDB_5S_B_97, --
Escherichia coli, 4v6k,120,50,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6k, PDB_5S_B_100, --
Escherichia coli, 4v6n,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6n, PDB_5S_B_101, --
Escherichia coli, 4v6o,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6o, PDB_5S_B_102, --
Escherichia coli, 4v6p,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6p, PDB_5S_B_103, --
Escherichia coli, 4v6m,120,48,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6m, PDB_5S_B_104, --
Escherichia coli, 4v6t,119,47,72, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6t, PDB_5S_B_105, --
Escherichia coli, 4v6s,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6s, PDB_5S_B_106, --
Escherichia coli, 4v6q,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6q, PDB_5S_B_107, --
Escherichia coli, 4v6r,120,52,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v6r, PDB_5S_B_108, --
Escherichia coli, 4v6v,120,50,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6v, PDB_5S_B_110, --
Escherichia coli, 4v6y,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6y, PDB_5S_B_113, --
Escherichia coli, 4v6z,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v6z, PDB_5S_B_114, --
Escherichia coli, 4v70,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v70, PDB_5S_B_115, --
Escherichia coli, 4v72,117,49,68, No,0, 5S,0, (()()), ((((((()))))(()))), --, Yes, PDB, https://www.rcsb.org/structure/4v72, PDB_5S_B_116, --
Escherichia coli, 4v74,117,49,68, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v74, PDB_5S_B_117, --
Escherichia coli, 4v71,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v71, PDB_5S_B_118, --
Escherichia coli, 4v75,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v75, PDB_5S_B_119, --
Escherichia coli, 4v73,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v73, PDB_5S_B_120, --
Escherichia coli, 4v76,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v76, PDB_5S_B_121, --
Escherichia coli, 4v77,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v77, PDB_5S_B_122, --
Escherichia coli, 4v78,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v78, PDB_5S_B_123, --
Escherichia coli, 4v79,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v79, PDB_5S_B_124, --
Escherichia coli, 4v7a,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v7a, PDB_5S_B_125, --
Escherichia coli, 4v7b,118,48,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v7b, PDB_5S_B_126, --
Escherichia coli, 4v7d,119,65,54, No,0, 5S,0, (()()), ((((((())))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v7d, PDB_5S_B_127, --
Escherichia coli, 4v7c,119,65,54, No,0, 5S,0, (()()), ((((((())))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v7c, PDB_5S_B_128, --
Escherichia coli, 4v7i,117,47,70, No,0, 5S,0, (()()), (((((()))))(())), --, Yes, PDB, https://www.rcsb.org/structure/4v7i, PDB_5S_B_129, --
